['701', 'describe', 'history', 'oil', 'industry'] GX272-04-9612328.txt
['801', 'describe', 'origin', 'nature', 'extent', 'spread', 'means', 'controlling', 'kudzu'] GX235-15-7448103.txt
['801', 'describe', 'origin', 'nature', 'extent', 'spread', 'means', 'controlling', 'kudzu'] GX017-48-5823785.txt
['801', 'describe', 'origin', 'nature', 'extent', 'spread', 'means', 'controlling', 'kudzu'] GX242-10-8963548.txt
['801', 'describe', 'origin', 'nature', 'extent', 'spread', 'means', 'controlling', 'kudzu'] GX269-83-5991708.txt
['801', 'describe', 'origin', 'nature', 'extent', 'spread', 'means', 'controlling', 'kudzu'] GX010-54-6183338.txt
['801', 'describe', 'origin', 'nature', 'extent', 'spread', 'means', 'controlling', 'kudzu'] GX044-94-7273750.txt
['801', 'describe', 'origin', 'nature', 'extent', 'spread', 'means', 'controlling', 'kudzu'] GX271-06-13456746.txt
['801', 'describe', 'origin', 'nature', 'extent', 'spread', 'means', 'controlling', 'kudzu'] GX257-99-8164202.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX014-28-1863750.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX234-97-0559189.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX257-76-4424064.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX234-98-6093877.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX010-53-13889535.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX267-57-4493767.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX237-23-7189295.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX231-16-1043949.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX048-66-6720041.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX013-22-12048080.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX022-11-0852758.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX062-94-11686986.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX000-46-4667412.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX240-68-15849901.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX008-87-0169546.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX241-45-10574793.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX018-08-10200654.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX011-67-14143188.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX013-28-14475109.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX058-52-0590561.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX004-50-16028120.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX002-83-12742671.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX236-42-3719136.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX041-89-5919373.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX009-78-5072824.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX062-93-5068372.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX238-16-15902128.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX038-80-16640744.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX257-53-16421600.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX054-57-11369555.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX065-12-5165954.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX056-80-8507274.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX230-01-7215904.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX242-87-9041954.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX010-64-5112952.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX001-27-3364162.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX012-85-2483942.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX234-97-6393069.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX272-16-9637014.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX270-90-3704455.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX238-04-12319787.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX236-15-2842799.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX229-36-2314339.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX226-80-10091955.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX256-38-15015789.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX252-98-9524674.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX243-29-13067685.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX048-40-13224967.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX231-11-16749620.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX230-72-2449988.txt
['802', 'impact', 'volcano', 'eruptions', 'global', 'temperature'] GX002-57-5524313.txt
['806', 'doctors', 'borders', 'medecins', 'sans', 'frontieres'] GX011-67-9680131.txt
['806', 'doctors', 'borders', 'medecins', 'sans', 'frontieres'] GX031-01-3503918.txt
['806', 'doctors', 'borders', 'medecins', 'sans', 'frontieres'] GX021-53-14563322.txt
['806', 'doctors', 'borders', 'medecins', 'sans', 'frontieres'] GX055-39-14112384.txt
['806', 'doctors', 'borders', 'medecins', 'sans', 'frontieres'] GX257-81-11208545.txt
['806', 'doctors', 'borders', 'medecins', 'sans', 'frontieres'] GX033-80-7559674.txt
['806', 'doctors', 'borders', 'medecins', 'sans', 'frontieres'] GX043-21-11581496.txt
['806', 'doctors', 'borders', 'medecins', 'sans', 'frontieres'] GX067-04-15192521.txt
['806', 'doctors', 'borders', 'medecins', 'sans', 'frontieres'] GX016-45-13571416.txt
['806', 'doctors', 'borders', 'medecins', 'sans', 'frontieres'] GX007-96-4484653.txt
['806', 'doctors', 'borders', 'medecins', 'sans', 'frontieres'] GX040-46-11381395.txt
['806', 'doctors', 'borders', 'medecins', 'sans', 'frontieres'] GX242-31-12779636.txt
['806', 'doctors', 'borders', 'medecins', 'sans', 'frontieres'] GX051-19-10112349.txt
['806', 'doctors', 'borders', 'medecins', 'sans', 'frontieres'] GX022-41-15642543.txt
['806', 'doctors', 'borders', 'medecins', 'sans', 'frontieres'] GX090-11-6140616.txt
['806', 'doctors', 'borders', 'medecins', 'sans', 'frontieres'] GX246-49-12699220.txt
['806', 'doctors', 'borders', 'medecins', 'sans', 'frontieres'] GX023-48-8218310.txt
['806', 'doctors', 'borders', 'medecins', 'sans', 'frontieres'] GX002-13-4333063.txt
['806', 'doctors', 'borders', 'medecins', 'sans', 'frontieres'] GX015-07-2174394.txt
['806', 'doctors', 'borders', 'medecins', 'sans', 'frontieres'] GX037-74-6961012.txt
['806', 'doctors', 'borders', 'medecins', 'sans', 'frontieres'] GX030-27-11447035.txt
['806', 'doctors', 'borders', 'medecins', 'sans', 'frontieres'] GX026-99-1750330.txt
['806', 'doctors', 'borders', 'medecins', 'sans', 'frontieres'] GX092-70-1109270.txt
['806', 'doctors', 'borders', 'medecins', 'sans', 'frontieres'] GX066-14-5089049.txt
['806', 'doctors', 'borders', 'medecins', 'sans', 'frontieres'] GX018-18-5887287.txt
['806', 'doctors', 'borders', 'medecins', 'sans', 'frontieres'] GX038-61-12270163.txt
['806', 'doctors', 'borders', 'medecins', 'sans', 'frontieres'] GX029-39-0098946.txt
['806', 'doctors', 'borders', 'medecins', 'sans', 'frontieres'] GX076-24-0216293.txt
['808', 'information', 'available', 'involvement', 'north', 'korean', 'government', 'counterfeiting', 'currency'] GX025-09-9454936.txt
['808', 'information', 'available', 'involvement', 'north', 'korean', 'government', 'counterfeiting', 'currency'] GX056-59-3828847.txt
['808', 'information', 'available', 'involvement', 'north', 'korean', 'government', 'counterfeiting', 'currency'] GX004-61-15951057.txt
['808', 'information', 'available', 'involvement', 'north', 'korean', 'government', 'counterfeiting', 'currency'] GX255-19-3820866.txt
['808', 'information', 'available', 'involvement', 'north', 'korean', 'government', 'counterfeiting', 'currency'] GX233-02-16464390.txt
['808', 'information', 'available', 'involvement', 'north', 'korean', 'government', 'counterfeiting', 'currency'] GX067-03-1254281.txt
['808', 'information', 'available', 'involvement', 'north', 'korean', 'government', 'counterfeiting', 'currency'] GX261-79-9451326.txt
['808', 'information', 'available', 'involvement', 'north', 'korean', 'government', 'counterfeiting', 'currency'] GX056-31-4159149.txt
['808', 'information', 'available', 'involvement', 'north', 'korean', 'government', 'counterfeiting', 'currency'] GX056-46-14479792.txt
['808', 'information', 'available', 'involvement', 'north', 'korean', 'government', 'counterfeiting', 'currency'] GX259-49-10818666.txt
['808', 'information', 'available', 'involvement', 'north', 'korean', 'government', 'counterfeiting', 'currency'] GX257-90-0727927.txt
['808', 'information', 'available', 'involvement', 'north', 'korean', 'government', 'counterfeiting', 'currency'] GX251-50-5918374.txt
['808', 'information', 'available', 'involvement', 'north', 'korean', 'government', 'counterfeiting', 'currency'] GX237-31-16468550.txt
['808', 'information', 'available', 'involvement', 'north', 'korean', 'government', 'counterfeiting', 'currency'] GX016-67-6514424.txt
['808', 'information', 'available', 'involvement', 'north', 'korean', 'government', 'counterfeiting', 'currency'] GX044-20-2602695.txt
['808', 'information', 'available', 'involvement', 'north', 'korean', 'government', 'counterfeiting', 'currency'] GX261-28-1083898.txt
['808', 'information', 'available', 'involvement', 'north', 'korean', 'government', 'counterfeiting', 'currency'] GX070-77-5787454.txt
['810', 'information', 'regarding', 'timeshare', 'resales'] GX248-28-1942463.txt
['810', 'information', 'regarding', 'timeshare', 'resales'] GX015-94-3379176.txt
['810', 'information', 'regarding', 'timeshare', 'resales'] GX269-41-13052866.txt
['810', 'information', 'regarding', 'timeshare', 'resales'] GX239-32-5023444.txt
['810', 'information', 'regarding', 'timeshare', 'resales'] GX265-16-14494923.txt
['810', 'information', 'regarding', 'timeshare', 'resales'] GX267-00-9459533.txt
['810', 'information', 'regarding', 'timeshare', 'resales'] GX267-28-12900426.txt
['810', 'information', 'regarding', 'timeshare', 'resales'] GX248-11-12861896.txt
['810', 'information', 'regarding', 'timeshare', 'resales'] GX266-33-5698754.txt
['810', 'information', 'regarding', 'timeshare', 'resales'] GX266-45-15188139.txt
['810', 'information', 'regarding', 'timeshare', 'resales'] GX070-00-8833876.txt
['810', 'information', 'regarding', 'timeshare', 'resales'] GX012-01-11212634.txt
['810', 'information', 'regarding', 'timeshare', 'resales'] GX268-50-11073531.txt
['810', 'information', 'regarding', 'timeshare', 'resales'] GX064-24-6383272.txt
['810', 'information', 'regarding', 'timeshare', 'resales'] GX243-16-1282683.txt
['810', 'information', 'regarding', 'timeshare', 'resales'] GX265-34-10717138.txt
['810', 'information', 'regarding', 'timeshare', 'resales'] GX227-31-11982207.txt
['810', 'information', 'regarding', 'timeshare', 'resales'] GX024-29-7181904.txt
['810', 'information', 'regarding', 'timeshare', 'resales'] GX015-94-13914556.txt
['811', 'state', 'recognizing', 'handwritten', 'inputs', 'computers'] GX152-35-7294857.txt
['811', 'state', 'recognizing', 'handwritten', 'inputs', 'computers'] GX240-84-16446953.txt
['811', 'state', 'recognizing', 'handwritten', 'inputs', 'computers'] GX238-37-13301340.txt
['811', 'state', 'recognizing', 'handwritten', 'inputs', 'computers'] GX257-46-7819724.txt
['811', 'state', 'recognizing', 'handwritten', 'inputs', 'computers'] GX075-28-11730298.txt
['811', 'state', 'recognizing', 'handwritten', 'inputs', 'computers'] GX251-37-3175071.txt
['811', 'state', 'recognizing', 'handwritten', 'inputs', 'computers'] GX237-92-11082513.txt
['811', 'state', 'recognizing', 'handwritten', 'inputs', 'computers'] GX253-93-14186056.txt
['811', 'state', 'recognizing', 'handwritten', 'inputs', 'computers'] GX045-33-1237606.txt
['811', 'state', 'recognizing', 'handwritten', 'inputs', 'computers'] GX232-12-1574460.txt
['811', 'state', 'recognizing', 'handwritten', 'inputs', 'computers'] GX021-83-10417175.txt
['811', 'state', 'recognizing', 'handwritten', 'inputs', 'computers'] GX251-16-3445898.txt
['811', 'state', 'recognizing', 'handwritten', 'inputs', 'computers'] GX242-02-6590625.txt
['811', 'state', 'recognizing', 'handwritten', 'inputs', 'computers'] GX260-19-16435210.txt
['811', 'state', 'recognizing', 'handwritten', 'inputs', 'computers'] GX253-50-5520365.txt
['811', 'state', 'recognizing', 'handwritten', 'inputs', 'computers'] GX237-17-15940723.txt
['811', 'state', 'recognizing', 'handwritten', 'inputs', 'computers'] GX267-36-7361155.txt
['811', 'state', 'recognizing', 'handwritten', 'inputs', 'computers'] GX267-53-7097702.txt
['811', 'state', 'recognizing', 'handwritten', 'inputs', 'computers'] GX040-74-3156791.txt
['811', 'state', 'recognizing', 'handwritten', 'inputs', 'computers'] GX261-58-8219283.txt
['811', 'state', 'recognizing', 'handwritten', 'inputs', 'computers'] GX024-54-11678482.txt
['811', 'state', 'recognizing', 'handwritten', 'inputs', 'computers'] GX260-17-12611671.txt
['811', 'state', 'recognizing', 'handwritten', 'inputs', 'computers'] GX089-52-16110490.txt
['811', 'state', 'recognizing', 'handwritten', 'inputs', 'computers'] GX232-89-13986101.txt
['812', 'conditions', 'lead', 'doctors', 'recommend', 'total', 'knee', 'replacement', 'surgery', 'complications', 'result', 'surgery'] GX262-64-8669195.txt
['812', 'conditions', 'lead', 'doctors', 'recommend', 'total', 'knee', 'replacement', 'surgery', 'complications', 'result', 'surgery'] GX005-65-1397330.txt
['812', 'conditions', 'lead', 'doctors', 'recommend', 'total', 'knee', 'replacement', 'surgery', 'complications', 'result', 'surgery'] GX023-43-3968594.txt
['812', 'conditions', 'lead', 'doctors', 'recommend', 'total', 'knee', 'replacement', 'surgery', 'complications', 'result', 'surgery'] GX052-84-11043262.txt
['812', 'conditions', 'lead', 'doctors', 'recommend', 'total', 'knee', 'replacement', 'surgery', 'complications', 'result', 'surgery'] GX002-47-0596287.txt
['812', 'conditions', 'lead', 'doctors', 'recommend', 'total', 'knee', 'replacement', 'surgery', 'complications', 'result', 'surgery'] GX267-21-14280799.txt
['812', 'conditions', 'lead', 'doctors', 'recommend', 'total', 'knee', 'replacement', 'surgery', 'complications', 'result', 'surgery'] GX042-83-11589615.txt
['812', 'conditions', 'lead', 'doctors', 'recommend', 'total', 'knee', 'replacement', 'surgery', 'complications', 'result', 'surgery'] GX231-30-6588221.txt
['812', 'conditions', 'lead', 'doctors', 'recommend', 'total', 'knee', 'replacement', 'surgery', 'complications', 'result', 'surgery'] GX066-59-9438565.txt
['812', 'conditions', 'lead', 'doctors', 'recommend', 'total', 'knee', 'replacement', 'surgery', 'complications', 'result', 'surgery'] GX006-29-9238736.txt
['816', 'describe', 'efforts', 'made', 'usaid', 'protect', 'biodiversity', 'galapagos', 'islands', 'ecuador'] GX038-86-8989005.txt
['816', 'describe', 'efforts', 'made', 'usaid', 'protect', 'biodiversity', 'galapagos', 'islands', 'ecuador'] GX040-12-0579480.txt
['816', 'describe', 'efforts', 'made', 'usaid', 'protect', 'biodiversity', 'galapagos', 'islands', 'ecuador'] GX257-76-4424064.txt
['816', 'describe', 'efforts', 'made', 'usaid', 'protect', 'biodiversity', 'galapagos', 'islands', 'ecuador'] GX026-25-2273979.txt
['816', 'describe', 'efforts', 'made', 'usaid', 'protect', 'biodiversity', 'galapagos', 'islands', 'ecuador'] GX022-31-15245902.txt
['816', 'describe', 'efforts', 'made', 'usaid', 'protect', 'biodiversity', 'galapagos', 'islands', 'ecuador'] GX242-31-12779636.txt
['816', 'describe', 'efforts', 'made', 'usaid', 'protect', 'biodiversity', 'galapagos', 'islands', 'ecuador'] GX229-61-7984984.txt
['816', 'describe', 'efforts', 'made', 'usaid', 'protect', 'biodiversity', 'galapagos', 'islands', 'ecuador'] GX235-03-16342569.txt
['816', 'describe', 'efforts', 'made', 'usaid', 'protect', 'biodiversity', 'galapagos', 'islands', 'ecuador'] GX230-85-6655296.txt
['817', 'naming', 'rights', 'sports', 'stadiums', 'acquired'] GX016-00-8194160.txt
['817', 'naming', 'rights', 'sports', 'stadiums', 'acquired'] GX254-08-3417325.txt
['817', 'naming', 'rights', 'sports', 'stadiums', 'acquired'] GX268-81-16323274.txt
['817', 'naming', 'rights', 'sports', 'stadiums', 'acquired'] GX107-16-9948365.txt
['817', 'naming', 'rights', 'sports', 'stadiums', 'acquired'] GX265-09-14730957.txt
['817', 'naming', 'rights', 'sports', 'stadiums', 'acquired'] GX014-94-14193533.txt
['817', 'naming', 'rights', 'sports', 'stadiums', 'acquired'] GX248-37-4044388.txt
['817', 'naming', 'rights', 'sports', 'stadiums', 'acquired'] GX248-71-7639808.txt
['817', 'naming', 'rights', 'sports', 'stadiums', 'acquired'] GX042-17-6081179.txt
['817', 'naming', 'rights', 'sports', 'stadiums', 'acquired'] GX267-79-4343293.txt
['817', 'naming', 'rights', 'sports', 'stadiums', 'acquired'] GX268-78-4607151.txt
['817', 'naming', 'rights', 'sports', 'stadiums', 'acquired'] GX271-88-12014831.txt
['817', 'naming', 'rights', 'sports', 'stadiums', 'acquired'] GX264-53-2498381.txt
['817', 'naming', 'rights', 'sports', 'stadiums', 'acquired'] GX271-24-0408195.txt
['817', 'naming', 'rights', 'sports', 'stadiums', 'acquired'] GX015-38-14454442.txt
['817', 'naming', 'rights', 'sports', 'stadiums', 'acquired'] GX266-98-7667361.txt
['817', 'naming', 'rights', 'sports', 'stadiums', 'acquired'] GX268-15-0555584.txt
['817', 'naming', 'rights', 'sports', 'stadiums', 'acquired'] GX268-12-3421584.txt
['817', 'naming', 'rights', 'sports', 'stadiums', 'acquired'] GX263-30-2934584.txt
['817', 'naming', 'rights', 'sports', 'stadiums', 'acquired'] GX015-15-6220374.txt
['817', 'naming', 'rights', 'sports', 'stadiums', 'acquired'] GX015-38-2566191.txt
['817', 'naming', 'rights', 'sports', 'stadiums', 'acquired'] GX264-24-6558871.txt
['818', 'known', 'culture', 'history', 'chaco', 'people', 'features', 'chaco', 'culture', 'national', 'historic', 'park'] GX031-19-6292192.txt
['818', 'known', 'culture', 'history', 'chaco', 'people', 'features', 'chaco', 'culture', 'national', 'historic', 'park'] GX029-62-16243433.txt
['818', 'known', 'culture', 'history', 'chaco', 'people', 'features', 'chaco', 'culture', 'national', 'historic', 'park'] GX017-18-5367877.txt
['818', 'known', 'culture', 'history', 'chaco', 'people', 'features', 'chaco', 'culture', 'national', 'historic', 'park'] GX025-41-8242820.txt
['818', 'known', 'culture', 'history', 'chaco', 'people', 'features', 'chaco', 'culture', 'national', 'historic', 'park'] GX004-81-3891531.txt
['818', 'known', 'culture', 'history', 'chaco', 'people', 'features', 'chaco', 'culture', 'national', 'historic', 'park'] GX193-40-11656925.txt
['818', 'known', 'culture', 'history', 'chaco', 'people', 'features', 'chaco', 'culture', 'national', 'historic', 'park'] GX252-39-13365891.txt
['818', 'known', 'culture', 'history', 'chaco', 'people', 'features', 'chaco', 'culture', 'national', 'historic', 'park'] GX054-65-3680252.txt
['818', 'known', 'culture', 'history', 'chaco', 'people', 'features', 'chaco', 'culture', 'national', 'historic', 'park'] GX021-59-15972269.txt
['818', 'known', 'culture', 'history', 'chaco', 'people', 'features', 'chaco', 'culture', 'national', 'historic', 'park'] GX251-03-1726839.txt
['818', 'known', 'culture', 'history', 'chaco', 'people', 'features', 'chaco', 'culture', 'national', 'historic', 'park'] GX261-16-9629408.txt
['818', 'known', 'culture', 'history', 'chaco', 'people', 'features', 'chaco', 'culture', 'national', 'historic', 'park'] GX261-92-7144795.txt
['818', 'known', 'culture', 'history', 'chaco', 'people', 'features', 'chaco', 'culture', 'national', 'historic', 'park'] GX053-60-12887301.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX265-95-2330191.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX252-71-1086236.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX261-93-2641588.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX257-99-8164202.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX031-57-12632199.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX051-08-2365574.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX192-22-11531649.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX265-16-14494923.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX232-86-4951346.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX220-93-5761579.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX089-50-11510986.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX034-61-5088345.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX257-81-1577177.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX243-45-3575888.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX267-67-12205813.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX265-53-8513000.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX245-23-5467402.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX252-08-2223189.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX260-89-16638793.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX021-44-1932022.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX027-40-2005861.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX026-89-14280859.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX251-87-1370845.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX256-38-15015789.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX023-58-7498099.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX232-05-14212833.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX250-50-4903459.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX257-02-12465311.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX260-37-1235029.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX027-52-2570272.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX263-05-15714455.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX244-93-15949227.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX256-79-0365749.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX036-75-9122717.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX010-44-14109977.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX237-18-15528080.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX230-49-14211431.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX262-85-11270874.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX264-77-4203132.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX196-98-9204187.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX033-50-9898679.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX230-88-0039436.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX263-50-7322286.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX016-45-14872350.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX056-35-8200518.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX055-31-16374010.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX254-03-0585445.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX231-11-16749620.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX239-99-9581042.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX251-59-1260847.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX256-19-8483596.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX251-22-0184982.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX260-35-0819829.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX238-02-3365918.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX010-64-14715758.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX252-98-9794281.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX236-41-1634972.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX000-46-8625035.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX230-56-3611444.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX230-72-12721551.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX256-14-12762788.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX271-50-3796138.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX010-49-1462037.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX257-97-5713028.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX264-50-6421919.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX260-45-7004219.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX229-30-3978052.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX180-87-12513987.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX263-27-7671480.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX265-56-3551483.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX010-79-13100592.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX269-97-9957949.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX261-72-1094793.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX200-36-3677332.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX232-75-8744584.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX243-16-14441100.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX268-53-16362245.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX001-23-13679550.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX260-71-7021461.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX064-67-4233620.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX266-46-8828416.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX249-88-14152126.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX243-52-14081007.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX263-52-7604187.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX229-63-10299796.txt
['820', 'imported', 'fire', 'ants', 'controlled'] GX253-41-3663663.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX005-48-15082217.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX027-60-9228196.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX005-60-7286211.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX265-75-7264235.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX028-59-2393765.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX002-55-1145531.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX006-52-4527411.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX253-55-4796316.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX266-12-4171767.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX014-97-2100642.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX259-43-4145578.txt
